seqnames	start	end	width	strand	length	abs_summit	pileup	X.log10.pvalue.	fold_enrichment	X.log10.qvalue.	name	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr1	143217301	143217962	662	*	663	143217766	1708.16	64.27216	1.55338	59.41513	peak_118	Distal Intergenic	1	143419625	143420207	583	2	107985200	ENST00000622095.1	202245	ENSG00000232527	LOC107985200	uncharacterized LOC107985200
chr1	143219560	143221018	1459	*	1460	143220386	2916.35	310.71027	2.20178	305.34195	peak_119	Distal Intergenic	1	143419625	143420207	583	2	107985200	ENST00000622095.1	199189	ENSG00000232527	LOC107985200	uncharacterized LOC107985200
chr1	143222163	143223230	1068	*	1069	143222506	1702.38	124.24634	1.88844	119.16256	peak_120	Distal Intergenic	1	143419625	143420207	583	2	107985200	ENST00000622095.1	196977	ENSG00000232527	LOC107985200	uncharacterized LOC107985200
chr1	143232867	143233305	439	*	440	143233066	1911.46	85.02791	1.6221	80.05171	peak_121	Distal Intergenic	1	143419625	143420207	583	2	107985200	ENST00000622095.1	186902	ENSG00000232527	LOC107985200	uncharacterized LOC107985200
chr1	143237417	143237717	301	*	302	143237693	1037.95	15.35506	1.29754	11.13419	peak_122	Distal Intergenic	1	143419625	143420207	583	2	107985200	ENST00000622095.1	182490	ENSG00000232527	LOC107985200	uncharacterized LOC107985200
chr1	143239460	143240592	1133	*	1134	143240318	2122.19	134.02821	1.79931	128.92642	peak_123	Distal Intergenic	1	143419625	143420207	583	2	107985200	ENST00000622095.1	179615	ENSG00000232527	LOC107985200	uncharacterized LOC107985200
chr1	143247140	143247415	276	*	277	143247296	937.13	73.12953	1.92635	68.21532	peak_124	Distal Intergenic	1	143419625	143420207	583	2	107985200	ENST00000622095.1	172792	ENSG00000232527	LOC107985200	uncharacterized LOC107985200
chr1	143249789	143250318	530	*	531	143249883	1366.86	58.04233	1.59984	53.22673	peak_125	Distal Intergenic	1	143419625	143420207	583	2	107985200	ENST00000622095.1	169889	ENSG00000232527	LOC107985200	uncharacterized LOC107985200
chr1	143251619	143252230	612	*	613	143251929	1332.15	78.01919	1.75184	73.07956	peak_126	Distal Intergenic	1	143419625	143420207	583	2	107985200	ENST00000622095.1	167977	ENSG00000232527	LOC107985200	uncharacterized LOC107985200
chr1	143252749	143253200	452	*	453	143253015	1984.18	197.20914	2.13231	192.03302	peak_127	Distal Intergenic	1	143419625	143420207	583	2	107985200	ENST00000622095.1	167007	ENSG00000232527	LOC107985200	uncharacterized LOC107985200
chr1	143253480	143255056	1577	*	1578	143254499	3521.28	465.78262	2.44433	460.10233	peak_128	Distal Intergenic	1	143419625	143420207	583	2	107985200	ENST00000622095.1	165151	ENSG00000232527	LOC107985200	uncharacterized LOC107985200
chr1	143255412	143255937	526	*	527	143255715	1477.6	65.12505	1.61595	60.26244	peak_129	Distal Intergenic	1	143419625	143420207	583	2	107985200	ENST00000622095.1	164270	ENSG00000232527	LOC107985200	uncharacterized LOC107985200
chr1	143262177	143262922	746	*	747	143262572	2378.37	79.00169	1.51167	74.0557	peak_130	Distal Intergenic	1	143419625	143420207	583	2	107985200	ENST00000622095.1	157285	ENSG00000232527	LOC107985200	uncharacterized LOC107985200
chr1	143263703	143264160	458	*	459	143264131	1599.9	34.31213	1.38247	29.72863	peak_131	Distal Intergenic	1	143419625	143420207	583	2	107985200	ENST00000622095.1	156047	ENSG00000232527	LOC107985200	uncharacterized LOC107985200
chr1	143264462	143264770	309	*	310	143264651	2341.18	114.17753	1.66466	109.1186	peak_132	Distal Intergenic	1	143419625	143420207	583	2	107985200	ENST00000622095.1	155437	ENSG00000232527	LOC107985200	uncharacterized LOC107985200
chr1	143265724	143267483	1760	*	1761	143266542	1679.24	51.8024	1.48431	47.03059	peak_133	Distal Intergenic	1	143419625	143420207	583	2	107985200	ENST00000622095.1	152724	ENSG00000232527	LOC107985200	uncharacterized LOC107985200
chr1	143728643	143729435	793	*	794	143729078	29.75	21.51844	8.77723	17.13864	peak_134	Promoter (<=1kb)	1	143729407	143729570	164	2	26863	ENST00000384010.1	135	ENSG00000206737	RNVU1-18	RNA, variant U1 small nuclear 18
chr1	144101546	144106384	4839	*	4840	144104102	165.28	98.57808	8.91139	93.5546	peak_135	Distal Intergenic	1	143975087	144068350	93264	1	100996712	ENST00000605551.2	126459	NA	SRGAP2D	SLIT-ROBO Rho GTPase activating protein 2D (pseudogene)
chr1	144559937	144560527	591	*	592	144560226	31.4	17.83555	6.48061	13.54562	peak_136	Distal Intergenic	1	144551779	144551943	165	2	6063	ENST00000617626.1	-7994	ENSG00000278099	RNVU1-2A	RNA, variant U1 small nuclear 2A
chr1	146377023	146377652	630	*	631	146377276	32.23	22.45657	8.30737	18.06054	peak_137	Exon (ENST00000643391.1/102724364, exon 2 of 5)	1	146387202	146388092	891	1	100996756	ENST00000660431.1	-9550	ENSG00000287978	LOC100996756	uncharacterized LOC100996756
chr1	149636463	149636811	349	*	350	149636763	14.88	6.12565	3.94189	2.4084	peak_138	Promoter (<=1kb)	1	149636489	149661606	25118	1	57234	ENST00000439719.5	0	ENSG00000277147	LINC00869	long intergenic non-protein coding RNA 869
chr1	153922717	153923453	737	*	738	153922860	27.27	19.06821	7.91199	14.7476	peak_139	Promoter (<=1kb)	1	153923284	153935245	11962	1	101928059	ENST00000641448.2	0	ENSG00000284738	LOC101928059	uncharacterized LOC101928059
chr1	155084918	155085710	793	*	794	155085625	16.53	6.67535	3.86773	2.89196	peak_140	Promoter (<=1kb)	1	155085516	155086982	1467	1	1944	ENST00000470294.5	0	ENSG00000143590	EFNA3	ephrin A3
chr1	168709361	168710579	1219	*	1220	168709796	42.15	36.05071	11.99031	31.44425	peak_141	Intron (ENST00000367817.4/1805, intron 2 of 3)	1	168695468	168729206	33739	2	1805	ENST00000367817.4	18627	ENSG00000143196	DPT	dermatopontin
chr1	172358717	172359261	545	*	546	172359147	26.44	18.32329	7.8337	14.02179	peak_142	Intron (ENST00000485254.3/26052, intron 17 of 20)	1	172387188	172389222	2035	1	26052	ENST00000491124.1	-27927	ENSG00000197959	DNM3	dynamin 3
chr1	236713992	236714742	751	*	752	236714495	42.15	10.25758	3.05606	6.22815	peak_143	Intron (ENST00000651187.1/88, intron 2 of 4)	1	236718904	236737202	18299	1	88	ENST00000494762.2	-4162	ENSG00000077522	ACTN2	actinin alpha 2
chr1	248945720	248946338	619	*	620	248946075	106.61	26.92479	3.47113	22.44842	peak_144	Distal Intergenic	1	248906372	248917401	11030	1	267002	ENST00000462488.1	39348	ENSG00000185220	PGBD2	piggyBac transposable element derived 2
chr10	10045	10296	252	*	253	10204	166.93	20.45961	2.26935	16.10272	peak_145	Distal Intergenic	10	47494	49269	1776	2	347688	ENST00000562809.1	38973	ENSG00000261456	TUBB8	tubulin beta 8 class VIII
chr10	1048916	1049322	407	*	408	1049061	35.54	21.45779	7.25422	17.07994	peak_146	Promoter (<=1kb)	10	1039419	1049119	9701	2	3422	ENST00000381344.8	0	ENSG00000067064	IDI1	isopentenyl-diphosphate delta isomerase 1
chr10	1540669	1542172	1504	*	1505	1542031	21.49	9.46042	4.49726	5.47045	peak_147	Intron (ENST00000421697.2/642394, intron 1 of 1)	10	1552748	1556988	4241	1	642394	ENST00000692429.1	-10576	ENSG00000205696	ADARB2-AS1	ADARB2 antisense RNA 1
chr10	16817335	16817855	521	*	522	16817615	76.85	74.84974	18.19225	69.92525	peak_148	Promoter (<=1kb)	10	16817699	16821207	3509	1	105376435	ENST00000655281.1	0	ENSG00000286958	LOC105376435	uncharacterized LOC105376435
chr10	38788437	38788755	319	*	320	38788464	135.53	13.02607	2.00778	8.88191	peak_149	Distal Intergenic	10	38696424	38697902	1479	1	399746	ENST00000448440.1	92013	NA	ACTR3BP5	ACTR3B pseudogene 5
chr10	38793039	38793879	841	*	842	38793068	204.95	14.28611	1.80655	10.1021	peak_150	Distal Intergenic	10	38696424	38697902	1479	1	399746	ENST00000448440.1	96615	NA	ACTR3BP5	ACTR3B pseudogene 5
chr10	38813810	38814279	470	*	471	38814184	214.04	51.08187	3.41328	46.31554	peak_151	Distal Intergenic	10	38696424	38697902	1479	1	399746	ENST00000448440.1	117386	NA	ACTR3BP5	ACTR3B pseudogene 5
chr10	38818313	38818886	574	*	575	38818876	73.55	5.29127	1.7337	1.6761	peak_152	Distal Intergenic	10	38696424	38697902	1479	1	399746	ENST00000448440.1	121889	NA	ACTR3BP5	ACTR3B pseudogene 5
chr10	38827371	38828330	960	*	961	38828319	101.65	6.61691	1.71078	2.83754	peak_153	Distal Intergenic	10	38696424	38697902	1479	1	399746	ENST00000448440.1	130947	NA	ACTR3BP5	ACTR3B pseudogene 5
chr10	38844270	38844898	629	*	630	38844759	65.29	7.23981	2.0374	3.39499	peak_154	Distal Intergenic	10	38696424	38697902	1479	1	399746	ENST00000448440.1	147846	NA	ACTR3BP5	ACTR3B pseudogene 5
chr10	40085897	40087047	1151	*	1152	40086247	34.71	9.2175	3.24624	5.24342	peak_155	Distal Intergenic	10	38696424	38697902	1479	1	399746	ENST00000448440.1	1389473	NA	ACTR3BP5	ACTR3B pseudogene 5
chr10	40204326	40204951	626	*	627	40204480	50.41	21.35075	5.14102	16.97552	peak_156	Distal Intergenic	10	38696424	38697902	1479	1	399746	ENST00000448440.1	1507902	NA	ACTR3BP5	ACTR3B pseudogene 5
chr10	40279790	40280188	399	*	400	40279953	61.15	10.14204	2.48613	6.11831	peak_157	Distal Intergenic	10	38696424	38697902	1479	1	399746	ENST00000448440.1	1583366	NA	ACTR3BP5	ACTR3B pseudogene 5
chr10	40289117	40289415	299	*	300	40289195	33.06	9.40822	3.29547	5.42295	peak_158	Distal Intergenic	10	38696424	38697902	1479	1	399746	ENST00000448440.1	1592693	NA	ACTR3BP5	ACTR3B pseudogene 5
chr10	40408514	40409260	747	*	748	40408775	30.58	11.34262	4.17729	7.26546	peak_159	Distal Intergenic	10	38696424	38697902	1479	1	399746	ENST00000448440.1	1712090	NA	ACTR3BP5	ACTR3B pseudogene 5
chr10	40511118	40511376	259	*	260	40511165	27.27	8.4322	3.43085	4.5049	peak_160	Distal Intergenic	10	42242721	42276842	34122	1	101929373	ENST00000622823.4	-1731345	NA	LOC101929373	uncharacterized LOC101929373
chr10	40514985	40515572	588	*	589	40515238	23.14	7.27472	3.3266	3.42868	peak_161	Distal Intergenic	10	42242721	42276842	34122	1	101929373	ENST00000622823.4	-1727149	NA	LOC101929373	uncharacterized LOC101929373
chr10	40540983	40541488	506	*	507	40541312	26.44	5.19227	2.49497	1.59212	peak_162	Distal Intergenic	10	42242721	42276842	34122	1	101929373	ENST00000622823.4	-1701233	NA	LOC101929373	uncharacterized LOC101929373
chr10	40705984	40706312	329	*	330	40706033	23.97	6.90683	3.3027	3.10902	peak_163	Distal Intergenic	10	42242721	42276842	34122	1	101929373	ENST00000622823.4	-1536409	NA	LOC101929373	uncharacterized LOC101929373
chr10	40750616	40751439	824	*	825	40751403	19.01	9.42101	4.67504	5.43435	peak_164	Distal Intergenic	10	42242721	42276842	34122	1	101929373	ENST00000622823.4	-1491282	NA	LOC101929373	uncharacterized LOC101929373
chr10	40768746	40769248	503	*	504	40769100	21.49	8.05836	3.8815	4.15188	peak_165	Distal Intergenic	10	42242721	42276842	34122	1	101929373	ENST00000622823.4	-1473473	NA	LOC101929373	uncharacterized LOC101929373
chr10	40853547	40854233	687	*	688	40854204	26.44	6.0158	2.74447	2.30974	peak_166	Distal Intergenic	10	42242721	42276842	34122	1	101929373	ENST00000622823.4	-1388488	NA	LOC101929373	uncharacterized LOC101929373
chr10	40892099	40892494	396	*	397	40892248	69.42	8.90043	2.20054	4.94062	peak_167	Distal Intergenic	10	42242721	42276842	34122	1	101929373	ENST00000622823.4	-1350227	NA	LOC101929373	uncharacterized LOC101929373
chr10	40937715	40938210	496	*	497	40937916	27.27	10.23603	4.05094	6.20731	peak_168	Distal Intergenic	10	42242721	42276842	34122	1	101929373	ENST00000622823.4	-1304511	NA	LOC101929373	uncharacterized LOC101929373
chr10	40961379	40962054	676	*	677	40961825	28.92	8.90709	3.58749	4.94702	peak_169	Distal Intergenic	10	42242721	42276842	34122	1	101929373	ENST00000622823.4	-1280667	NA	LOC101929373	uncharacterized LOC101929373
chr10	40975892	40976155	264	*	265	40976041	26.44	6.0158	2.74447	2.30974	peak_170	Distal Intergenic	10	42242721	42276842	34122	1	101929373	ENST00000622823.4	-1266566	NA	LOC101929373	uncharacterized LOC101929373
chr10	41006365	41006637	273	*	274	41006471	20.66	9.33837	4.62502	5.35751	peak_171	Distal Intergenic	10	42242721	42276842	34122	1	101929373	ENST00000622823.4	-1236084	NA	LOC101929373	uncharacterized LOC101929373
chr10	41015772	41016091	320	*	321	41015863	23.14	7.87296	3.54867	3.98753	peak_172	Distal Intergenic	10	42242721	42276842	34122	1	101929373	ENST00000622823.4	-1226630	NA	LOC101929373	uncharacterized LOC101929373
chr10	41017528	41018101	574	*	575	41017947	55.37	16.461	3.72627	12.20857	peak_173	Distal Intergenic	10	42242721	42276842	34122	1	101929373	ENST00000622823.4	-1224620	NA	LOC101929373	uncharacterized LOC101929373
chr10	41035981	41036240	260	*	261	41036136	27.27	13.5726	5.34561	9.40937	peak_174	Distal Intergenic	10	42242721	42276842	34122	1	101929373	ENST00000622823.4	-1206481	NA	LOC101929373	uncharacterized LOC101929373
chr10	41044375	41044664	290	*	291	41044633	24.79	6.96909	3.22399	3.16637	peak_175	Distal Intergenic	10	42242721	42276842	34122	1	101929373	ENST00000622823.4	-1198057	NA	LOC101929373	uncharacterized LOC101929373
chr10	41124897	41125554	658	*	659	41125395	178.5	51.85714	3.98893	47.08493	peak_176	Distal Intergenic	10	42242721	42276842	34122	1	101929373	ENST00000622823.4	-1117167	NA	LOC101929373	uncharacterized LOC101929373
chr10	41275270	41275572	303	*	304	41275443	65.29	16.44587	3.31427	12.1938	peak_177	Distal Intergenic	10	42242721	42276842	34122	1	101929373	ENST00000622823.4	-967149	NA	LOC101929373	uncharacterized LOC101929373
chr10	41408490	41409417	928	*	929	41409173	33.06	14.53762	4.86512	10.34284	peak_178	Distal Intergenic	10	42242721	42276842	34122	1	101929373	ENST00000622823.4	-833304	NA	LOC101929373	uncharacterized LOC101929373
chr10	41425137	41425411	275	*	276	41425352	17.35	8.01625	4.36604	4.11178	peak_179	Distal Intergenic	10	42242721	42276842	34122	1	101929373	ENST00000622823.4	-817310	NA	LOC101929373	uncharacterized LOC101929373
chr10	41859278	41859961	684	*	685	41859946	2118.88	23.35104	1.25437	18.93895	peak_180	Distal Intergenic	10	42242721	42276842	34122	1	101929373	ENST00000622823.4	-382760	NA	LOC101929373	uncharacterized LOC101929373
chr10	41879295	41879655	361	*	362	41879468	747.89	28.86883	1.55371	24.36092	peak_181	Distal Intergenic	10	42242721	42276842	34122	1	101929373	ENST00000622823.4	-363066	NA	LOC101929373	uncharacterized LOC101929373
chr10	41883230	41883905	676	*	677	41883722	414.02	20.42508	1.64041	16.07159	peak_182	Distal Intergenic	10	42242721	42276842	34122	1	101929373	ENST00000622823.4	-358816	NA	LOC101929373	uncharacterized LOC101929373
chr10	41888673	41889527	855	*	856	41889526	322.29	5.39377	1.29318	1.76713	peak_183	Distal Intergenic	10	42242721	42276842	34122	1	101929373	ENST00000622823.4	-353194	NA	LOC101929373	uncharacterized LOC101929373
chr10	41896340	41896600	261	*	262	41896579	181.81	7.7115	1.54519	3.83586	peak_184	Distal Intergenic	10	42242721	42276842	34122	1	101929373	ENST00000622823.4	-346121	NA	LOC101929373	uncharacterized LOC101929373
chr10	41898744	41899837	1094	*	1095	41899283	923.08	131.61589	2.52482	126.51809	peak_185	Distal Intergenic	10	42242721	42276842	34122	1	101929373	ENST00000622823.4	-342884	NA	LOC101929373	uncharacterized LOC101929373
chr10	42099165	42099864	700	*	701	42099850	272.71	5.46251	1.32869	1.82943	peak_186	Distal Intergenic	10	42242721	42276842	34122	1	101929373	ENST00000622823.4	-142857	NA	LOC101929373	uncharacterized LOC101929373
chr10	43409017	43409334	318	*	319	43409195	16.53	8.79877	5.0031	4.84419	peak_187	Promoter (<=1kb)	10	43385618	43409186	23569	2	3185	ENST00000682386.1	0	ENSG00000169813	HNRNPF	heterogeneous nuclear ribonucleoprotein F
chr10	46377938	46378275	338	*	339	46377969	23.14	9.4478	4.16679	5.45983	peak_188	Promoter (2-3kb)	10	46375776	46391778	16003	1	728113	ENST00000619162.5	2162	ENSG00000264230	ANXA8L1	annexin A8 like 1
chr10	47481422	47481885	464	*	465	47481562	22.31	10.22378	4.66254	6.19579	peak_189	Promoter (2-3kb)	10	47468541	47484016	15476	2	653145	ENST00000577813.1	2131	ENSG00000265190	ANXA8	annexin A8
chr10	71029400	71029672	273	*	274	71029581	30.58	22.61245	9.01312	18.2117	peak_190	Intron (ENST00000646051.1/105378350, intron 3 of 4)	10	70939133	70944144	5012	1	105378349	ENST00000558852.2	90267	ENSG00000259267	LINC02622	long intergenic non-protein coding RNA 2622
chr10	86441090	86441616	527	*	528	86441456	19.01	10.08017	5.00178	6.05812	peak_191	Promoter (2-3kb)	10	86435256	86444032	8777	2	23063	ENST00000484070.1	2416	ENSG00000062650	WAPL	WAPL cohesin release factor
chr10	100286261	100286886	626	*	627	100286800	19.01	7.99138	4.00142	4.08833	peak_192	Promoter (<=1kb)	10	100273280	100286378	13099	2	282991	ENST00000614731.4	0	ENSG00000196072	BLOC1S2	biogenesis of lysosomal organelles complex 1 subunit 2
chr10	110919003	110919453	451	*	452	110919231	21.49	13.32049	6.4184	9.16634	peak_193	Promoter (<=1kb)	10	110919367	111015491	96125	1	8036	ENST00000688928.1	0	ENSG00000108061	SHOC2	SHOC2 leucine rich repeat scaffold protein
chr10	132717730	132721828	4099	*	4100	132719479	47.1	27.72602	7.34418	23.23564	peak_194	Intron (ENST00000368594.8/3632, intron 8 of 15)	10	132710348	132753972	43625	1	3632	ENST00000498337.1	7382	ENSG00000068383	INPP5A	inositol polyphosphate-5-phosphatase A
chr10	133111431	133111735	305	*	306	133111734	37.19	6.33454	2.38674	2.59862	peak_195	Intron (ENST00000392607.8/84435, intron 5 of 6)	10	133102246	133131428	29183	1	84435	ENST00000392606.2	9185	ENSG00000197177	ADGRA1	adhesion G protein-coupled receptor A1
chr10	133688121	133688746	626	*	627	133688378	871.85	44.08651	1.67212	39.38572	peak_196	Distal Intergenic	10	133623895	133626795	2901	2	441581	ENST00000425520.2	-61326	ENSG00000225899	FRG2B	FSHD region gene 2 family member B
chr10	133689158	133689410	253	*	254	133689401	490.88	5.11766	1.22358	1.52301	peak_197	Distal Intergenic	10	133623895	133626795	2901	2	441581	ENST00000425520.2	-62363	ENSG00000225899	FRG2B	FSHD region gene 2 family member B
chr10	133763358	133763757	400	*	401	133763541	178.5	18.06999	2.07466	13.77526	peak_198	Distal Intergenic	10	133623895	133626795	2901	2	441581	ENST00000425520.2	-136563	ENSG00000225899	FRG2B	FSHD region gene 2 family member B
chr11	411294	412272	979	*	980	411697	17.35	8.44714	4.58858	4.5171	peak_199	Promoter (1-2kb)	11	407527	410016	2490	2	59307	ENST00000530683.5	-1278	ENSG00000185187	SIGIRR	single Ig and TIR domain containing
chr11	507025	507366	342	*	343	507155	31.4	22.63663	8.69984	18.23563	peak_200	Promoter (<=1kb)	11	494515	507242	12728	2	6050	ENST00000354420.7	0	ENSG00000023191	RNH1	ribonuclease/angiogenin inhibitor 1
chr11	728079	728393	315	*	316	728274	12.4	5.61631	3.82368	1.94469	peak_201	Promoter (1-2kb)	11	726627	727722	1096	1	64787	ENST00000534449.1	1452	ENSG00000177106	EPS8L2	EPS8 like 2
chr11	834710	834980	271	*	272	834877	19.83	10.08017	5.20838	6.05812	peak_202	Promoter (<=1kb)	11	834872	836436	1565	1	977	ENST00000528867.5	0	ENSG00000177697	CD151	CD151 molecule (Raph blood group)
chr11	3653943	3654668	726	*	727	3654477	118.17	20.08711	2.64833	15.74225	peak_203	Intron (ENST00000529556.1/417, intron 1 of 3)	11	3645128	3664416	19289	1	417	ENST00000250693.2	8815	ENSG00000129744	ART1	ADP-ribosyltransferase 1
chr11	10509240	10509663	424	*	425	10509398	226.43	21.90209	2.04894	17.5152	peak_204	Promoter (<=1kb)	11	10508270	10508326	57	2	100616263	ENST00000638094.1	-914	ENSG00000283813	MIR4485	microRNA 4485
